secID,wayID,roadID,roadName,startNodeID,endNodeID
Sec3629,512262922,R365,巢湖路,2061153183,3671572444
Sec3630,512262922,R365,巢湖路,3671572444,3017250543
Sec3631,512262922,R365,巢湖路,3017250543,747866220
Sec3632,512262922,R365,巢湖路,747866220,3105747185
Sec3633,512262922,R365,巢湖路,3105747185,2061153212
Sec3634,512262922,R365,巢湖路,2061153212,3290374891
Sec3635,332475533,R366,幸福路,3396144769,3801820044
Sec3636,332475533,R366,幸福路,3801820044,3396144710
Sec3637,332475533,R366,幸福路,3396144710,3396144744
Sec3638,332475533,R366,幸福路,3396144744,3396143889
Sec3639,332475533,R366,幸福路,3396143889,5015753427
Sec3640,332475533,R366,幸福路,5015753427,3396144767
Sec3641,475493227,R367,广德路,5009007624,5009007633
Sec3642,475493227,R367,广德路,5009007633,5009007625
Sec3643,475493227,R367,广德路,5009007625,5009007626
Sec3644,475493227,R367,广德路,5009007626,5009007632
Sec3645,475493227,R367,广德路,5009007632,3729263885
Sec3646,475493227,R367,广德路,3729263885,5016459278
Sec3647,475493227,R367,广德路,5016459278,3729263884
Sec3648,475493227,R367,广德路,3729263884,3729263883
Sec3649,361114011,R368,广德路,5015753442,3820932457
Sec3650,361114011,R368,广德路,3820932457,4692341093
Sec3651,378660794,R369,广德路,3820747647,3820747644
Sec3652,378670593,R370,广西路,1042063851,3290374235
Sec3653,378670593,R370,广西路,3290374235,1042063848
Sec3654,378670593,R370,广西路,1042063848,3264984688
Sec3655,378670593,R370,广西路,3264984688,3290374194
Sec3656,378670593,R370,广西路,3290374194,1085512027
Sec3657,378670593,R370,广西路,1085512027,3713072952
Sec3658,378670593,R370,广西路,3713072952,5314007101
Sec3659,378670593,R370,广西路,5314007101,3264984677
Sec3660,378670593,R370,广西路,3264984677,3264984678
Sec3661,378670593,R370,广西路,3264984678,3713072948
Sec3662,378670593,R370,广西路,3713072948,3264984684
Sec3663,378670593,R370,广西路,3264984684,1042063869
Sec3664,378670593,R370,广西路,1042063869,4061881545
Sec3665,378670593,R370,广西路,4061881545,3264984680
Sec3666,378670593,R370,广西路,3264984680,3713072935
Sec3667,378670593,R370,广西路,3713072935,3713416271
Sec3668,378670593,R370,广西路,3713416271,3713416278
Sec3669,378670593,R370,广西路,3713416278,3713416272
Sec3670,378670593,R370,广西路,3713416272,3713416273
Sec3671,378670593,R370,广西路,3713416273,3713445108
Sec3672,378670593,R370,广西路,3713445108,3713416274
Sec3673,378670594,R371,广西路桥,3820880275,3820880276
Sec3674,549421610,R372,庐州大道,5495015287,1042063821
Sec3675,549421610,R372,庐州大道,1042063821,3820880273
Sec3676,378670588,R373,庐州大道桥,3820880272,3820880271
Sec3677,194237888,R374,庐江路,1068739492,3887783397
Sec3678,194237888,R374,庐江路,3887783397,3887818691
Sec3679,194237888,R374,庐江路,3887818691,1068739494
Sec3680,194237888,R374,庐江路,1068739494,3887783400
Sec3681,194237888,R374,庐江路,3887783400,3887783403
Sec3682,194237888,R374,庐江路,3887783403,4719506011
Sec3683,194237888,R374,庐江路,4719506011,4719506012
Sec3684,194237888,R374,庐江路,4719506012,5017457586
Sec3685,194237888,R374,庐江路,5017457586,5017457587
Sec3686,194237888,R374,庐江路,5017457587,3834332708
Sec3687,194237888,R374,庐江路,3834332708,1068739495
Sec3688,194237888,R374,庐江路,1068739495,5543935924
Sec3689,194237888,R374,庐江路,5543935924,3834332697
Sec3690,194237888,R374,庐江路,3834332697,3834332691
Sec3691,194237888,R374,庐江路,3834332691,3834332690
Sec3692,194237888,R374,庐江路,3834332690,4895016067
Sec3693,194237888,R374,庐江路,4895016067,4895016063
Sec3694,194237888,R374,庐江路,4895016063,4895016068
Sec3695,194237888,R374,庐江路,4895016068,4895016059
Sec3696,194237888,R374,庐江路,4895016059,4895016060
Sec3697,194237888,R374,庐江路,4895016060,3630303196
Sec3698,194237888,R374,庐江路,3630303196,4895016061
Sec3699,194237888,R374,庐江路,4895016061,3407050454
Sec3700,194237888,R374,庐江路,3407050454,4895016069
Sec3701,194237888,R374,庐江路,4895016069,1042322961
Sec3702,437046259,R375,店费路,4182204176,2738118597
Sec3703,437046259,R375,店费路,2738118597,4182204177
Sec3704,437046259,R375,店费路,4182204177,2738118912
Sec3705,437046259,R375,店费路,2738118912,4182204178
Sec3706,437046259,R375,店费路,4182204178,4182204179
Sec3707,437046259,R375,店费路,4182204179,4830835434
Sec3708,437046259,R375,店费路,4830835434,4963884396
Sec3709,437046259,R375,店费路,4963884396,2738118406
Sec3710,437046259,R375,店费路,2738118406,4182204180
Sec3711,437046259,R375,店费路,4182204180,2672959466
Sec3712,437046259,R375,店费路,2672959466,4961410313
Sec3713,437046259,R375,店费路,4961410313,4830835426
Sec3714,437046259,R375,店费路,4830835426,4961410314
Sec3715,437046259,R375,店费路,4961410314,2672959447
Sec3716,437046259,R375,店费路,2672959447,4963884420
Sec3717,437046259,R375,店费路,4963884420,4963886226
Sec3718,437046259,R375,店费路,4963886226,4963886225
Sec3719,437046259,R375,店费路,4963886225,4963886224
Sec3720,437046259,R375,店费路,4963886224,4963886223
Sec3721,437046259,R375,店费路,4963886223,4963886222
Sec3722,437046259,R375,店费路,4963886222,4963886221
Sec3723,437046259,R375,店费路,4963886221,4963884419
Sec3724,437046259,R375,店费路,4963884419,2672959512
Sec3725,437046259,R375,店费路,2672959512,3740884754
Sec3726,437046259,R375,店费路,3740884754,3740884751
Sec3727,437046259,R375,店费路,3740884751,2672959329
Sec3728,437046259,R375,店费路,2672959329,4830835402
Sec3729,437046259,R375,店费路,4830835402,4963886256
Sec3730,437046259,R375,店费路,4963886256,2672959316
Sec3731,437046259,R375,店费路,2672959316,4963886230
Sec3732,437046259,R375,店费路,4963886230,4963886231
Sec3733,437046259,R375,店费路,4963886231,2672959505
Sec3734,437046259,R375,店费路,2672959505,2672959286
Sec3735,437046259,R375,店费路,2672959286,2672959065
Sec3736,437046259,R375,店费路,2672959065,2672959615
Sec3737,437046259,R375,店费路,2672959615,2672959381
Sec3738,437046259,R375,店费路,2672959381,2672959303
Sec3739,437046259,R375,店费路,2672959303,2672959629
Sec3740,437046259,R375,店费路,2672959629,2672959270
Sec3741,437046259,R375,店费路,2672959270,2672959636
Sec3742,437046259,R375,店费路,2672959636,2672959640
Sec3743,437046259,R375,店费路,2672959640,2672959766
Sec3744,437046259,R375,店费路,2672959766,2672959345
Sec3745,437046259,R375,店费路,2672959345,2672959386
Sec3746,437046259,R375,店费路,2672959386,2672959552
Sec3747,437046259,R375,店费路,2672959552,2672959704
Sec3748,437046259,R375,店费路,2672959704,3740873192
Sec3749,305849661,R376,康乐路,4901662033,3290375652
Sec3750,305849661,R376,康乐路,3290375652,3105361053
Sec3751,305849661,R376,康乐路,3105361053,4901662055
Sec3752,217646558,R377,延乔路,2269517107,3290374498
Sec3753,217646558,R377,延乔路,3290374498,2269517247
Sec3754,217646558,R377,延乔路,2269517247,2269517178
Sec3755,217646558,R377,延乔路,2269517178,4853098852
Sec3756,217646558,R377,延乔路,4853098852,4853098853
Sec3757,217646558,R377,延乔路,4853098853,5408146587
Sec3758,217646558,R377,延乔路,5408146587,5408146586
Sec3759,24568378,R378,延安路,3409884174,4687339735
Sec3760,24568378,R378,延安路,4687339735,4687339736
Sec3761,24568378,R378,延安路,4687339736,1081550844
Sec3762,24568378,R378,延安路,1081550844,3409880757
Sec3763,24568378,R378,延安路,3409880757,1081550851
Sec3764,24568378,R378,延安路,1081550851,5314007289
Sec3765,494698932,R379,建安大道,4861792807,4864217485
Sec3766,494698932,R379,建安大道,4864217485,4864217477
Sec3767,494698932,R379,建安大道,4864217477,4864314290
Sec3768,494698932,R379,建安大道,4864314290,4864215512
Sec3769,494698932,R379,建安大道,4864215512,4864215474
Sec3770,380062591,R380,建设路,3834093656,3834095657
Sec3771,380062591,R380,建设路,3834095657,3834095658
Sec3772,380062591,R380,建设路,3834095658,3834095659
Sec3773,380062591,R380,建设路,3834095659,3834095660
Sec3774,380062591,R380,建设路,3834095660,3834095818
Sec3775,380062591,R380,建设路,3834095818,3834095661
Sec3776,380062591,R380,建设路,3834095661,3834095662
Sec3777,380062591,R380,建设路,3834095662,3834095759
Sec3778,380062591,R380,建设路,3834095759,3834095663
Sec3779,380062591,R380,建设路,3834095663,3834095664
Sec3780,380062591,R380,建设路,3834095664,3834095665
Sec3781,380062591,R380,建设路,3834095665,3834095765
Sec3782,380062591,R380,建设路,3834095765,3834095763
Sec3783,380062591,R380,建设路,3834095763,3834095666
Sec3784,380062591,R380,建设路,3834095666,3834095702
Sec3785,380062591,R380,建设路,3834095702,3834095667
Sec3786,380062591,R380,建设路,3834095667,1319229401
Sec3787,380062591,R380,建设路,1319229401,3834095707
Sec3788,380062591,R380,建设路,3834095707,3834095754
Sec3789,380062591,R380,建设路,3834095754,3834095668
Sec3790,380062591,R380,建设路,3834095668,3834095711
Sec3791,380062591,R380,建设路,3834095711,3834095669
Sec3792,380062591,R380,建设路,3834095669,3834095713
Sec3793,380062591,R380,建设路,3834095713,3834095670
Sec3794,380062591,R380,建设路,3834095670,3834095671
Sec3795,380062591,R380,建设路,3834095671,3834095769
Sec3796,380062591,R380,建设路,3834095769,3834095699
Sec3797,380062591,R380,建设路,3834095699,3834095672
Sec3798,380062591,R380,建设路,3834095672,3834095673
Sec3799,380062591,R380,建设路,3834095673,3834095674
Sec3800,380062591,R380,建设路,3834095674,3834095698
Sec3801,380062591,R380,建设路,3834095698,3834095675
Sec3802,380062591,R380,建设路,3834095675,3834095676
Sec3803,380062591,R380,建设路,3834095676,3834095677
Sec3804,380062591,R380,建设路,3834095677,3834095678
Sec3805,380062591,R380,建设路,3834095678,3834095679
Sec3806,380062591,R380,建设路,3834095679,3834095680
Sec3807,380062591,R380,建设路,3834095680,3834095681
Sec3808,380062591,R380,建设路,3834095681,3834095682
Sec3809,380062591,R380,建设路,3834095682,3834095683
Sec3810,380062591,R380,建设路,3834095683,3834095690
Sec3811,380062591,R380,建设路,3834095690,3834095684
Sec3812,380062591,R380,建设路,3834095684,3834095688
Sec3813,380062591,R380,建设路,3834095688,3834095685
Sec3814,380062591,R380,建设路,3834095685,3834095773
Sec3815,380062591,R380,建设路,3834095773,3834095686
Sec3816,380062591,R380,建设路,3834095686,3834095694
Sec3817,380062591,R380,建设路,3834095694,3834095687
Sec3818,87494445,R381,引针路,1017753139,1017753177
Sec3819,87494445,R381,引针路,1017753177,3315846982
Sec3820,87494445,R381,引针路,3315846982,3315846979
Sec3821,87494445,R381,引针路,3315846979,4100196025
Sec3822,87494445,R381,引针路,4100196025,5010812795
Sec3823,305859646,R382,当涂北路,3105464216,2071117453
Sec3824,305859646,R382,当涂北路,2071117453,5022297511
Sec3825,305859646,R382,当涂北路,5022297511,5022297473
Sec3826,305859646,R382,当涂北路,5022297473,2061578865
Sec3827,305859646,R382,当涂北路,2061578865,5022297541
Sec3828,305859646,R382,当涂北路,5022297541,1109896810
Sec3829,305859646,R382,当涂北路,1109896810,3290375387
Sec3830,305859646,R382,当涂北路,3290375387,1109896780
Sec3831,305859646,R382,当涂北路,1109896780,1109896798
Sec3832,305859646,R382,当涂北路,1109896798,3290375408
Sec3833,305859646,R382,当涂北路,3290375408,3105469241
Sec3834,512284114,R383,当涂路,5009266246,2533653135
Sec3835,513101365,R384,当涂路,2533652560,3111366034
Sec3836,513101365,R384,当涂路,3111366034,2533652349
Sec3837,513101365,R384,当涂路,2533652349,3290374920
Sec3838,305859644,R385,当涂路桥,3105464214,3105464213
Sec3839,475500729,R386,彩虹路,5317242576,5317242575
Sec3840,475500729,R386,彩虹路,5317242575,5317242574
Sec3841,475500729,R386,彩虹路,5317242574,4692414814
Sec3842,475500729,R386,彩虹路,4692414814,5317242570
Sec3843,475500729,R386,彩虹路,5317242570,4692414766
Sec3844,475500729,R386,彩虹路,4692414766,4692414711
Sec3845,475500729,R386,彩虹路,4692414711,4692414782
Sec3846,475500729,R386,彩虹路,4692414782,2074100755
Sec3847,475500729,R386,彩虹路,2074100755,4677453273
Sec3848,391858707,R387,彩虹路,3951229126,3951229128
Sec3849,391858707,R387,彩虹路,3951229128,3951229564
Sec3850,391858707,R387,彩虹路,3951229564,3951229568
Sec3851,391858707,R387,彩虹路,3951229568,3951229572
Sec3852,391858707,R387,彩虹路,3951229572,3951229124
Sec3853,391858706,R388,彩虹路,3951229125,3951229126
Sec3854,522155491,R389,徽中路,5086294651,5086294652
Sec3855,522155491,R389,徽中路,5086294652,5086294782
Sec3856,522155491,R389,徽中路,5086294782,3598572378
Sec3857,522155491,R389,徽中路,3598572378,5086294788
Sec3858,522155491,R389,徽中路,5086294788,5086294787
Sec3859,522155491,R389,徽中路,5086294787,3598572375
Sec3860,522155491,R389,徽中路,3598572375,5086294678
Sec3861,522155494,R390,徽华路,5086294665,5086294666
Sec3862,522155494,R390,徽华路,5086294666,5086294758
Sec3863,522155494,R390,徽华路,5086294758,5086294667
Sec3864,522155494,R390,徽华路,5086294667,5086294668
Sec3865,522155494,R390,徽华路,5086294668,5086294677
Sec3866,522155484,R391,徽富路,5086294513,5086294514
Sec3867,522155484,R391,徽富路,5086294514,5086294774
Sec3868,522155484,R391,徽富路,5086294774,3598572374
Sec3869,522155484,R391,徽富路,3598572374,3598572371
Sec3870,522155484,R391,徽富路,3598572371,5086294515
Sec3871,522155484,R391,徽富路,5086294515,5086294644
Sec3872,522155484,R391,徽富路,5086294644,5086294649
Sec3873,512283951,R392,徽州大道,5009265886,4265487099
Sec3874,512283951,R392,徽州大道,4265487099,3290375097
Sec3875,512283951,R392,徽州大道,3290375097,3834332697
Sec3876,512283951,R392,徽州大道,3834332697,5543935925
Sec3877,512283951,R392,徽州大道,5543935925,3834332694
Sec3878,512283951,R392,徽州大道,3834332694,3834332703
Sec3879,512283951,R392,徽州大道,3834332703,3820797966
Sec3880,512283951,R392,徽州大道,3820797966,3820798001
Sec3881,512283951,R392,徽州大道,3820798001,3630303168
Sec3882,512283951,R392,徽州大道,3630303168,3290375009
Sec3883,512283951,R392,徽州大道,3290375009,3630303160
Sec3884,512283951,R392,徽州大道,3630303160,3290375004
Sec3885,512283951,R392,徽州大道,3290375004,3290374999
Sec3886,512283951,R392,徽州大道,3290374999,267119864
Sec3887,303071814,R393,徽州大道,3073725504,3073725503
Sec3888,303071814,R393,徽州大道,3073725503,3073725502
Sec3889,303071814,R393,徽州大道,3073725502,3290374629
Sec3890,303071814,R393,徽州大道,3290374629,3290374640
Sec3891,303071814,R393,徽州大道,3290374640,3073725501
Sec3892,303071814,R393,徽州大道,3073725501,3073726299
Sec3893,303071814,R393,徽州大道,3073726299,4053216638
Sec3894,303071814,R393,徽州大道,4053216638,3073719584
Sec3895,303071814,R393,徽州大道,3073719584,1450492522
Sec3896,303071814,R393,徽州大道,1450492522,2061153209
Sec3897,303071814,R393,徽州大道,2061153209,3073719583
Sec3898,303071814,R393,徽州大道,3073719583,3073719582
Sec3899,303071814,R393,徽州大道,3073719582,3073719581
Sec3900,303071814,R393,徽州大道,3073719581,3073719567
Sec3901,303071814,R393,徽州大道,3073719567,3290374722
Sec3902,303071814,R393,徽州大道,3290374722,5493163715
Sec3903,303071814,R393,徽州大道,5493163715,5493178533
Sec3904,303071814,R393,徽州大道,5493178533,3290374728
Sec3905,303071814,R393,徽州大道,3290374728,3073719579
Sec3906,303071814,R393,徽州大道,3073719579,3073719578
Sec3907,303071814,R393,徽州大道,3073719578,3073719577
Sec3908,303071814,R393,徽州大道,3073719577,3073719576
Sec3909,512326915,R394,徽州大道,3349909981,3349909967
Sec3910,517718231,R395,徽州大道,5059528370,5500073869
Sec3911,517718231,R395,徽州大道,5500073869,5500073868
Sec3912,517718231,R395,徽州大道,5500073868,5500073867
Sec3913,517718231,R395,徽州大道,5500073867,5500073866
Sec3914,517718231,R395,徽州大道,5500073866,5500073865
Sec3915,517718231,R395,徽州大道,5500073865,5500073864
Sec3916,517718231,R395,徽州大道,5500073864,5500073863
Sec3917,517718231,R395,徽州大道,5500073863,5500073862
Sec3918,517718231,R395,徽州大道,5500073862,5500073861
Sec3919,517718231,R395,徽州大道,5500073861,5500073860
Sec3920,517718231,R395,徽州大道,5500073860,5500073859
Sec3921,517718231,R395,徽州大道,5500073859,5500073858
Sec3922,517718231,R395,徽州大道,5500073858,5500073857
Sec3923,517718231,R395,徽州大道,5500073857,5500073856
Sec3924,517718231,R395,徽州大道,5500073856,5500073855
Sec3925,517718231,R395,徽州大道,5500073855,5500073854
Sec3926,517718231,R395,徽州大道,5500073854,5500073853
Sec3927,517718231,R395,徽州大道,5500073853,5500073852
Sec3928,517718231,R395,徽州大道,5500073852,5500073851
Sec3929,517718231,R395,徽州大道,5500073851,5500073850
Sec3930,517718231,R395,徽州大道,5500073850,5500073849
Sec3931,517718231,R395,徽州大道,5500073849,5500073848
Sec3932,517718231,R395,徽州大道,5500073848,5500073847
Sec3933,517718231,R395,徽州大道,5500073847,5500073846
Sec3934,517718231,R395,徽州大道,5500073846,5500073845
Sec3935,517718231,R395,徽州大道,5500073845,5500073844
Sec3936,517718231,R395,徽州大道,5500073844,5500073843
Sec3937,517718231,R395,徽州大道,5500073843,5500073842
Sec3938,517718231,R395,徽州大道,5500073842,5500073841
Sec3939,517718231,R395,徽州大道,5500073841,5500073871
Sec3940,517718231,R395,徽州大道,5500073871,5500073840
Sec3941,517718231,R395,徽州大道,5500073840,5500073839
Sec3942,517718231,R395,徽州大道,5500073839,5500073838
Sec3943,517718231,R395,徽州大道,5500073838,5500073837
Sec3944,517718231,R395,徽州大道,5500073837,5500073836
Sec3945,517718231,R395,徽州大道,5500073836,5500073835
Sec3946,517718231,R395,徽州大道,5500073835,5500073834
Sec3947,517718231,R395,徽州大道,5500073834,5500073833
Sec3948,517718231,R395,徽州大道,5500073833,5500073880
Sec3949,517718231,R395,徽州大道,5500073880,5500073832
Sec3950,517718231,R395,徽州大道,5500073832,5500073831
Sec3951,517718231,R395,徽州大道,5500073831,5500073881
Sec3952,517718231,R395,徽州大道,5500073881,5500073830
Sec3953,517718231,R395,徽州大道,5500073830,5500073829
Sec3954,517718231,R395,徽州大道,5500073829,5500073828
Sec3955,517718231,R395,徽州大道,5500073828,5500073827
Sec3956,517718231,R395,徽州大道,5500073827,5500073826
Sec3957,517718231,R395,徽州大道,5500073826,5500073825
Sec3958,517718231,R395,徽州大道,5500073825,5500073824
Sec3959,517718231,R395,徽州大道,5500073824,5500073823
Sec3960,517718231,R395,徽州大道,5500073823,5500073822
Sec3961,517718231,R395,徽州大道,5500073822,5500073821
Sec3962,517718231,R395,徽州大道,5500073821,5500073820
Sec3963,517718231,R395,徽州大道,5500073820,5500073819
Sec3964,517718231,R395,徽州大道,5500073819,5500073818
Sec3965,517718231,R395,徽州大道,5500073818,5500073817
Sec3966,517718231,R395,徽州大道,5500073817,5500073816
Sec3967,517718231,R395,徽州大道,5500073816,5500073815
Sec3968,517718231,R395,徽州大道,5500073815,5500073814
Sec3969,517718231,R395,徽州大道,5500073814,5500073813
Sec3970,517718231,R395,徽州大道,5500073813,5500073812
Sec3971,517718231,R395,徽州大道,5500073812,5500073811
Sec3972,517718231,R395,徽州大道,5500073811,5500073810
Sec3973,517718231,R395,徽州大道,5500073810,5500073886
Sec3974,517718231,R395,徽州大道,5500073886,5500073887
Sec3975,517718231,R395,徽州大道,5500073887,4169843459
Sec3976,517718231,R395,徽州大道,4169843459,4169843458
Sec3977,517718231,R395,徽州大道,4169843458,5500073809
Sec3978,517718231,R395,徽州大道,5500073809,5500073808
Sec3979,517718231,R395,徽州大道,5500073808,5500073807
Sec3980,517718231,R395,徽州大道,5500073807,5500073806
Sec3981,517718231,R395,徽州大道,5500073806,5500073805
Sec3982,517718231,R395,徽州大道,5500073805,5500073804
Sec3983,517718231,R395,徽州大道,5500073804,5500073803
Sec3984,517718231,R395,徽州大道,5500073803,5500073888
Sec3985,517718231,R395,徽州大道,5500073888,5500073802
Sec3986,517718231,R395,徽州大道,5500073802,5500073801
Sec3987,517718231,R395,徽州大道,5500073801,5500073800
Sec3988,517718231,R395,徽州大道,5500073800,5500073799
Sec3989,517718231,R395,徽州大道,5500073799,5500073798
Sec3990,517718231,R395,徽州大道,5500073798,5500073797
Sec3991,517718231,R395,徽州大道,5500073797,5500073796
Sec3992,517718231,R395,徽州大道,5500073796,5500073795
Sec3993,517718231,R395,徽州大道,5500073795,5500073794
Sec3994,517718231,R395,徽州大道,5500073794,5500073793
Sec3995,517718231,R395,徽州大道,5500073793,5500073792
Sec3996,517718231,R395,徽州大道,5500073792,5500073791
Sec3997,517718231,R395,徽州大道,5500073791,5500073790
Sec3998,517718231,R395,徽州大道,5500073790,5500073889
Sec3999,517718231,R395,徽州大道,5500073889,5500073789
Sec4000,517718231,R395,徽州大道,5500073789,5500073891
Sec4001,517718231,R395,徽州大道,5500073891,5500073788
Sec4002,517718231,R395,徽州大道,5500073788,5500073787
Sec4003,517718231,R395,徽州大道,5500073787,5500073786
Sec4004,517718231,R395,徽州大道,5500073786,5500073785
Sec4005,517718231,R395,徽州大道,5500073785,5500073784
Sec4006,517718231,R395,徽州大道,5500073784,5500073783
Sec4007,517718231,R395,徽州大道,5500073783,5500073782
Sec4008,517718231,R395,徽州大道,5500073782,5500073781
Sec4009,517718231,R395,徽州大道,5500073781,5500073780
Sec4010,517718231,R395,徽州大道,5500073780,5500073779
Sec4011,517718231,R395,徽州大道,5500073779,5500073778
Sec4012,517718231,R395,徽州大道,5500073778,5051669671
Sec4013,517718231,R395,徽州大道,5051669671,5051669670
Sec4014,517718231,R395,徽州大道,5051669670,5500073776
Sec4015,517718231,R395,徽州大道,5500073776,5500073775
Sec4016,517718231,R395,徽州大道,5500073775,5500073774
Sec4017,517718231,R395,徽州大道,5500073774,5500073773
Sec4018,517718231,R395,徽州大道,5500073773,5500073772
Sec4019,517718231,R395,徽州大道,5500073772,5500073771
Sec4020,517718231,R395,徽州大道,5500073771,5500073770
Sec4021,517718231,R395,徽州大道,5500073770,5500073777
Sec4022,298572972,R396,徽州大道,5059528370,5500059396
Sec4023,298572972,R396,徽州大道,5500059396,5500059397
Sec4024,298572972,R396,徽州大道,5500059397,5500059398
Sec4025,298572972,R396,徽州大道,5500059398,5500059399
Sec4026,298572972,R396,徽州大道,5500059399,5500059400
Sec4027,298572972,R396,徽州大道,5500059400,5500059401
Sec4028,298572972,R396,徽州大道,5500059401,5500059402
Sec4029,298572972,R396,徽州大道,5500059402,5500059403
Sec4030,298572972,R396,徽州大道,5500059403,5500059404
Sec4031,298572972,R396,徽州大道,5500059404,5500059405
Sec4032,298572972,R396,徽州大道,5500059405,5059664314
Sec4033,298572972,R396,徽州大道,5059664314,5500059406
Sec4034,298572972,R396,徽州大道,5500059406,5500059407
Sec4035,298572972,R396,徽州大道,5500059407,5500059408
Sec4036,298572972,R396,徽州大道,5500059408,5500059409
Sec4037,298572972,R396,徽州大道,5500059409,5500059410
Sec4038,298572972,R396,徽州大道,5500059410,5500059411
Sec4039,298572972,R396,徽州大道,5500059411,5500059412
Sec4040,298572972,R396,徽州大道,5500059412,5500059413
Sec4041,298572972,R396,徽州大道,5500059413,5500059414
Sec4042,298572972,R396,徽州大道,5500059414,5500059415
Sec4043,298572972,R396,徽州大道,5500059415,5500073872
Sec4044,298572972,R396,徽州大道,5500073872,5500059416
Sec4045,298572972,R396,徽州大道,5500059416,5500059417
Sec4046,298572972,R396,徽州大道,5500059417,5500059418
Sec4047,298572972,R396,徽州大道,5500059418,5500059419
Sec4048,298572972,R396,徽州大道,5500059419,4346069280
Sec4049,298572972,R396,徽州大道,4346069280,5500059420
Sec4050,298572972,R396,徽州大道,5500059420,5500073882
Sec4051,298572972,R396,徽州大道,5500073882,5500073721
Sec4052,298572972,R396,徽州大道,5500073721,5500073722
Sec4053,298572972,R396,徽州大道,5500073722,5500073723
Sec4054,298572972,R396,徽州大道,5500073723,5500073724
Sec4055,298572972,R396,徽州大道,5500073724,5500073725
Sec4056,298572972,R396,徽州大道,5500073725,3761104979
Sec4057,298572972,R396,徽州大道,3761104979,5500073726
Sec4058,298572972,R396,徽州大道,5500073726,5500073727
Sec4059,298572972,R396,徽州大道,5500073727,5500073728
Sec4060,298572972,R396,徽州大道,5500073728,5500073729
Sec4061,298572972,R396,徽州大道,5500073729,5500073730
Sec4062,298572972,R396,徽州大道,5500073730,5500073731
Sec4063,298572972,R396,徽州大道,5500073731,5500073732
Sec4064,298572972,R396,徽州大道,5500073732,5500073733
Sec4065,298572972,R396,徽州大道,5500073733,5500073734
Sec4066,298572972,R396,徽州大道,5500073734,3727506774
Sec4067,298572972,R396,徽州大道,3727506774,3727506771
Sec4068,298572972,R396,徽州大道,3727506771,5500073735
Sec4069,298572972,R396,徽州大道,5500073735,5500073736
Sec4070,298572972,R396,徽州大道,5500073736,5500073737
Sec4071,298572972,R396,徽州大道,5500073737,5500073738
Sec4072,298572972,R396,徽州大道,5500073738,5500073739
Sec4073,298572972,R396,徽州大道,5500073739,5500073740
Sec4074,298572972,R396,徽州大道,5500073740,5500073741
Sec4075,298572972,R396,徽州大道,5500073741,5500073742
Sec4076,298572972,R396,徽州大道,5500073742,5500073743
Sec4077,298572972,R396,徽州大道,5500073743,5500073744
Sec4078,298572972,R396,徽州大道,5500073744,5500073745
Sec4079,298572972,R396,徽州大道,5500073745,5500073746
Sec4080,298572972,R396,徽州大道,5500073746,5500073747
Sec4081,298572972,R396,徽州大道,5500073747,5500073748
Sec4082,298572972,R396,徽州大道,5500073748,5500073749
Sec4083,298572972,R396,徽州大道,5500073749,5500073750
Sec4084,298572972,R396,徽州大道,5500073750,5500073890
Sec4085,298572972,R396,徽州大道,5500073890,5500073751
Sec4086,298572972,R396,徽州大道,5500073751,5500073752
Sec4087,298572972,R396,徽州大道,5500073752,5500073753
Sec4088,298572972,R396,徽州大道,5500073753,5500073754
Sec4089,298572972,R396,徽州大道,5500073754,3718737489
Sec4090,298572972,R396,徽州大道,3718737489,5500073755
Sec4091,298572972,R396,徽州大道,5500073755,5500073756
Sec4092,298572972,R396,徽州大道,5500073756,5500073757
Sec4093,298572972,R396,徽州大道,5500073757,5500073758
Sec4094,298572972,R396,徽州大道,5500073758,5500073759
Sec4095,298572972,R396,徽州大道,5500073759,5500073760
Sec4096,298572972,R396,徽州大道,5500073760,5500073761
Sec4097,298572972,R396,徽州大道,5500073761,5500073762
Sec4098,298572972,R396,徽州大道,5500073762,5500073763
Sec4099,298572972,R396,徽州大道,5500073763,5500073764
Sec4100,298572972,R396,徽州大道,5500073764,5500073765
Sec4101,298572972,R396,徽州大道,5500073765,5500073766
Sec4102,298572972,R396,徽州大道,5500073766,5500073767
Sec4103,298572972,R396,徽州大道,5500073767,5500073768
Sec4104,298572972,R396,徽州大道,5500073768,5500073769
Sec4105,303067754,R397,徽州大道,3073687522,3073719576
Sec4106,319978843,R398,徽州大道桥,3264827363,3264827362
Sec4107,319978834,R399,徽州大道桥,3264826152,3264826153
Sec4108,319978836,R400,徽州大道桥,3264826154,3264826155
Sec4109,303073808,R401,徽州大道辅道,3073734397,1316396805
Sec4110,116856794,R402,徽州大道辅道,1450492512,3024695159
Sec4111,116856794,R402,徽州大道辅道,3024695159,3073725498
Sec4112,116856794,R402,徽州大道辅道,3073725498,5120975196
Sec4113,303067084,R403,徽州大道辅道,1316396805,3073734379
Sec4114,303067084,R403,徽州大道辅道,3073734379,3073734378
Sec4115,303067084,R403,徽州大道辅道,3073734378,3073734377
Sec4116,303067084,R403,徽州大道辅道,3073734377,3290374721
Sec4117,303067084,R403,徽州大道辅道,3290374721,3290374727
Sec4118,303067084,R403,徽州大道辅道,3290374727,3073734376
Sec4119,303067084,R403,徽州大道辅道,3073734376,3024680309
Sec4120,303067084,R403,徽州大道辅道,3024680309,3278169316
