gridID,bigGridMinLatitude,bigGridMinLongitude,bigGridMaxLatitude,bigGridMaxLongitude,centralLatitude,centralLongitude
667,31.358445501,117.505524391,31.369190143999997,117.505524391,31.3530731795,117.50093075449999
668,31.358445501,117.505524391,31.369190143999997,117.505524391,31.3530731795,117.5101180275
669,31.358445501,117.505524391,31.358445501,117.53308621,31.3530731795,117.5193053005
670,31.358445501,117.51471166399999,31.358445501,117.542273483,31.3530731795,117.5284925735
671,31.347700858,117.542273483,31.358445501,117.542273483,31.3530731795,117.5376798465
672,31.347700858,117.542273483,31.358445501,117.542273483,31.3530731795,117.54686711949999
673,31.347700858,117.542273483,31.347700858,117.569835302,31.3530731795,117.5560543925
674,31.347700858,117.551460756,31.347700858,117.579022575,31.3530731795,117.5652416655
675,31.336956215,117.579022575,31.347700858,117.579022575,31.3530731795,117.57442893849999
676,31.336956215,117.579022575,31.347700858,117.579022575,31.3530731795,117.5836162115
677,31.336956215,117.579022575,31.369190143999997,117.606584394,31.3530731795,117.5928034845
678,31.336956215,117.58820984799999,31.369190143999997,117.61577166699999,31.3530731795,117.60199075749999
679,31.336956215,117.597397121,31.369190143999997,117.62495894,31.3530731795,117.6111780305
680,31.336956215,117.606584394,31.369190143999997,117.634146213,31.3530731795,117.6203653035
681,31.336956215,117.61577166699999,31.369190143999997,117.643333486,31.3530731795,117.62955257649999
682,31.336956215,117.62495894,31.369190143999997,117.652520759,31.3530731795,117.6387398495
683,31.336956215,117.634146213,31.369190143999997,117.66170803199999,31.3530731795,117.6479271225
684,31.336956215,117.643333486,31.369190143999997,117.670895305,31.3530731795,117.6571143955
685,31.336956215,117.652520759,31.369190143999997,117.680082578,31.3530731795,117.6663016685
686,31.336956215,117.66170803199999,31.369190143999997,117.68926985099999,31.3530731795,117.67548894149999
687,31.336956215,117.670895305,31.369190143999997,117.698457124,31.3530731795,117.6846762145
688,31.336956215,117.680082578,31.369190143999997,117.707644397,31.3530731795,117.6938634875
689,31.336956215,117.68926985099999,31.369190143999997,117.71683166999999,31.3530731795,117.70305076049999
690,31.336956215,117.698457124,31.369190143999997,117.726018943,31.3530731795,117.7122380335
691,31.336956215,117.707644397,31.369190143999997,117.735206216,31.3530731795,117.7214253065
692,31.336956215,117.71683166999999,31.369190143999997,117.74439348899999,31.3530731795,117.73061257949999
693,31.336956215,117.726018943,31.369190143999997,117.753580762,31.3530731795,117.7397998525
694,31.336956215,117.735206216,31.369190143999997,117.762768035,31.3530731795,117.7489871255
695,31.336956215,117.74439348899999,31.369190143999997,117.771955308,31.3530731795,117.7581743985
696,31.336956215,117.753580762,31.369190143999997,117.781142581,31.3530731795,117.7673616715
697,31.336956215,117.762768035,31.369190143999997,117.79032985399999,31.3530731795,117.7765489445
698,31.336956215,117.771955308,31.369190143999997,117.799517127,31.3530731795,117.7857362175
699,31.358445501,117.799517127,31.369190143999997,117.799517127,31.3530731795,117.7949234905
700,31.358445501,117.799517127,31.369190143999997,117.799517127,31.3530731795,117.80411076349999
701,31.369190143999997,116.8899771,31.369190143999997,116.908351646,31.3638178225,116.8945707365
702,31.369190143999997,116.8899771,31.369190143999997,116.917538919,31.3638178225,116.9037580095
703,31.358445501,116.917538919,31.369190143999997,116.917538919,31.3638178225,116.91294528249999
704,31.358445501,116.917538919,31.369190143999997,116.917538919,31.3638178225,116.9221325555
705,31.358445501,116.917538919,31.358445501,116.945100738,31.3638178225,116.9313198285
706,31.358445501,116.92672619199999,31.358445501,116.954288011,31.3638178225,116.94050710149999
707,31.347700858,116.954288011,31.358445501,116.954288011,31.3638178225,116.9496943745
708,31.347700858,116.954288011,31.358445501,116.954288011,31.3638178225,116.9588816475
709,31.347700858,116.954288011,31.379934787,116.98184983,31.3638178225,116.9680689205
710,31.347700858,116.963475284,31.379934787,116.991037103,31.3638178225,116.9772561935
711,31.347700858,116.97266255699999,31.379934787,117.00022437599999,31.3638178225,116.98644346649999
712,31.347700858,116.98184983,31.379934787,117.009411649,31.3638178225,116.9956307395
713,31.347700858,116.991037103,31.379934787,117.018598922,31.3638178225,117.0048180125
714,31.347700858,117.00022437599999,31.379934787,117.02778619499999,31.3638178225,117.01400528549999
715,31.347700858,117.009411649,31.379934787,117.036973468,31.3638178225,117.0231925585
716,31.347700858,117.018598922,31.379934787,117.046160741,31.3638178225,117.0323798315
717,31.347700858,117.02778619499999,31.379934787,117.05534801399999,31.3638178225,117.04156710449999
718,31.347700858,117.036973468,31.379934787,117.064535287,31.3638178225,117.0507543775
719,31.347700858,117.046160741,31.379934787,117.07372256,31.3638178225,117.0599416505
720,31.347700858,117.05534801399999,31.379934787,117.082909833,31.3638178225,117.0691289235
721,31.347700858,117.064535287,31.379934787,117.092097106,31.3638178225,117.0783161965
722,31.347700858,117.07372256,31.379934787,117.10128437899999,31.3638178225,117.08750346949999
723,31.347700858,117.082909833,31.379934787,117.110471652,31.3638178225,117.0966907425
724,31.347700858,117.092097106,31.379934787,117.119658925,31.3638178225,117.1058780155
725,31.347700858,117.10128437899999,31.379934787,117.12884619799999,31.3638178225,117.11506528849999
726,31.347700858,117.110471652,31.379934787,117.138033471,31.3638178225,117.1242525615
727,31.347700858,117.119658925,31.379934787,117.147220744,31.3638178225,117.1334398345
728,31.347700858,117.12884619799999,31.379934787,117.15640801699999,31.3638178225,117.14262710749999
729,31.347700858,117.138033471,31.379934787,117.16559529,31.3638178225,117.1518143805
730,31.347700858,117.147220744,31.379934787,117.174782563,31.3638178225,117.1610016535
731,31.369190143999997,117.174782563,31.379934787,117.174782563,31.3638178225,117.17018892649999
732,31.369190143999997,117.174782563,31.379934787,117.174782563,31.3638178225,117.1793761995
733,31.369190143999997,117.174782563,31.369190143999997,117.20234438199999,31.3638178225,117.1885634725
734,31.369190143999997,117.183969836,31.369190143999997,117.211531655,31.3638178225,117.1977507455
735,31.358445501,117.211531655,31.369190143999997,117.211531655,31.3638178225,117.2069380185
736,31.358445501,117.211531655,31.369190143999997,117.211531655,31.3638178225,117.21612529149999
737,31.358445501,117.211531655,31.358445501,117.239093474,31.3638178225,117.2253125645
738,31.358445501,117.220718928,31.358445501,117.248280747,31.3638178225,117.2344998375
739,31.347700858,117.248280747,31.358445501,117.248280747,31.3638178225,117.24368711049999
740,31.347700858,117.248280747,31.358445501,117.248280747,31.3638178225,117.2528743835
741,31.347700858,117.248280747,31.379934787,117.275842566,31.3638178225,117.2620616565
742,31.347700858,117.25746801999999,31.379934787,117.28502983899999,31.3638178225,117.27124892949999
743,31.347700858,117.266655293,31.379934787,117.294217112,31.3638178225,117.2804362025
744,31.347700858,117.275842566,31.379934787,117.303404385,31.3638178225,117.2896234755
745,31.347700858,117.28502983899999,31.379934787,117.312591658,31.3638178225,117.2988107485
746,31.347700858,117.294217112,31.379934787,117.321778931,31.3638178225,117.3079980215
747,31.347700858,117.303404385,31.379934787,117.33096620399999,31.3638178225,117.31718529449999
748,31.347700858,117.312591658,31.379934787,117.340153477,31.3638178225,117.3263725675
749,31.347700858,117.321778931,31.379934787,117.34934075,31.3638178225,117.3355598405
750,31.347700858,117.33096620399999,31.379934787,117.35852802299999,31.3638178225,117.34474711349999
751,31.347700858,117.340153477,31.379934787,117.367715296,31.3638178225,117.3539343865
752,31.347700858,117.34934075,31.379934787,117.376902569,31.3638178225,117.3631216595
753,31.347700858,117.35852802299999,31.379934787,117.38608984199999,31.3638178225,117.37230893249999
754,31.347700858,117.367715296,31.379934787,117.395277115,31.3638178225,117.3814962055
755,31.347700858,117.376902569,31.379934787,117.404464388,31.3638178225,117.3906834785
756,31.347700858,117.38608984199999,31.379934787,117.413651661,31.3638178225,117.39987075149999
757,31.347700858,117.395277115,31.379934787,117.422838934,31.3638178225,117.4090580245
758,31.347700858,117.404464388,31.379934787,117.43202620699999,31.3638178225,117.4182452975
759,31.347700858,117.413651661,31.379934787,117.44121348,31.3638178225,117.4274325705
760,31.347700858,117.422838934,31.379934787,117.450400753,31.3638178225,117.4366198435
761,31.347700858,117.43202620699999,31.379934787,117.45958802599999,31.3638178225,117.44580711649999
762,31.347700858,117.44121348,31.379934787,117.468775299,31.3638178225,117.4549943895
763,31.369190143999997,117.468775299,31.379934787,117.468775299,31.3638178225,117.4641816625
764,31.369190143999997,117.468775299,31.379934787,117.468775299,31.3638178225,117.47336893549999
765,31.369190143999997,117.468775299,31.369190143999997,117.496337118,31.3638178225,117.4825562085
766,31.369190143999997,117.477962572,31.369190143999997,117.505524391,31.3638178225,117.4917434815
767,31.358445501,117.505524391,31.369190143999997,117.505524391,31.3638178225,117.50093075449999
768,31.358445501,117.505524391,31.369190143999997,117.505524391,31.3638178225,117.5101180275
769,31.358445501,117.505524391,31.358445501,117.53308621,31.3638178225,117.5193053005
770,31.358445501,117.51471166399999,31.358445501,117.542273483,31.3638178225,117.5284925735
771,31.347700858,117.542273483,31.358445501,117.542273483,31.3638178225,117.5376798465
772,31.347700858,117.542273483,31.358445501,117.542273483,31.3638178225,117.54686711949999
773,31.347700858,117.542273483,31.379934787,117.569835302,31.3638178225,117.5560543925
774,31.347700858,117.551460756,31.379934787,117.579022575,31.3638178225,117.5652416655
775,31.347700858,117.56064802899999,31.379934787,117.58820984799999,31.3638178225,117.57442893849999
776,31.347700858,117.569835302,31.379934787,117.597397121,31.3638178225,117.5836162115
777,31.347700858,117.579022575,31.379934787,117.606584394,31.3638178225,117.5928034845
778,31.347700858,117.58820984799999,31.379934787,117.61577166699999,31.3638178225,117.60199075749999
779,31.347700858,117.597397121,31.379934787,117.62495894,31.3638178225,117.6111780305
780,31.347700858,117.606584394,31.379934787,117.634146213,31.3638178225,117.6203653035
781,31.347700858,117.61577166699999,31.379934787,117.643333486,31.3638178225,117.62955257649999
782,31.347700858,117.62495894,31.379934787,117.652520759,31.3638178225,117.6387398495
783,31.347700858,117.634146213,31.379934787,117.66170803199999,31.3638178225,117.6479271225
784,31.347700858,117.643333486,31.379934787,117.670895305,31.3638178225,117.6571143955
785,31.347700858,117.652520759,31.379934787,117.680082578,31.3638178225,117.6663016685
786,31.347700858,117.66170803199999,31.379934787,117.68926985099999,31.3638178225,117.67548894149999
787,31.347700858,117.670895305,31.379934787,117.698457124,31.3638178225,117.6846762145
788,31.347700858,117.680082578,31.379934787,117.707644397,31.3638178225,117.6938634875
789,31.347700858,117.68926985099999,31.379934787,117.71683166999999,31.3638178225,117.70305076049999
790,31.347700858,117.698457124,31.379934787,117.726018943,31.3638178225,117.7122380335
791,31.347700858,117.707644397,31.379934787,117.735206216,31.3638178225,117.7214253065
792,31.347700858,117.71683166999999,31.379934787,117.74439348899999,31.3638178225,117.73061257949999
793,31.347700858,117.726018943,31.379934787,117.753580762,31.3638178225,117.7397998525
794,31.347700858,117.735206216,31.379934787,117.762768035,31.3638178225,117.7489871255
795,31.369190143999997,117.762768035,31.379934787,117.762768035,31.3638178225,117.7581743985
796,31.369190143999997,117.762768035,31.379934787,117.762768035,31.3638178225,117.7673616715
797,31.369190143999997,117.762768035,31.369190143999997,117.79032985399999,31.3638178225,117.7765489445
798,31.369190143999997,117.771955308,31.369190143999997,117.799517127,31.3638178225,117.7857362175
799,31.358445501,117.799517127,31.369190143999997,117.799517127,31.3638178225,117.7949234905
800,31.358445501,117.799517127,31.369190143999997,117.799517127,31.3638178225,117.80411076349999
801,31.369190143999997,116.8899771,31.369190143999997,116.908351646,31.3745624655,116.8945707365
802,31.369190143999997,116.8899771,31.369190143999997,116.917538919,31.3745624655,116.9037580095
803,31.358445501,116.917538919,31.369190143999997,116.917538919,31.3745624655,116.91294528249999
804,31.358445501,116.917538919,31.369190143999997,116.917538919,31.3745624655,116.9221325555
805,31.358445501,116.917538919,31.39067943,116.945100738,31.3745624655,116.9313198285
806,31.358445501,116.92672619199999,31.39067943,116.954288011,31.3745624655,116.94050710149999
807,31.358445501,116.935913465,31.39067943,116.963475284,31.3745624655,116.9496943745
808,31.358445501,116.945100738,31.39067943,116.97266255699999,31.3745624655,116.9588816475
809,31.358445501,116.954288011,31.39067943,116.98184983,31.3745624655,116.9680689205
810,31.358445501,116.963475284,31.39067943,116.991037103,31.3745624655,116.9772561935
811,31.358445501,116.97266255699999,31.39067943,117.00022437599999,31.3745624655,116.98644346649999
812,31.358445501,116.98184983,31.39067943,117.009411649,31.3745624655,116.9956307395
813,31.358445501,116.991037103,31.39067943,117.018598922,31.3745624655,117.0048180125
814,31.358445501,117.00022437599999,31.39067943,117.02778619499999,31.3745624655,117.01400528549999
815,31.358445501,117.009411649,31.39067943,117.036973468,31.3745624655,117.0231925585
816,31.358445501,117.018598922,31.39067943,117.046160741,31.3745624655,117.0323798315
817,31.358445501,117.02778619499999,31.39067943,117.05534801399999,31.3745624655,117.04156710449999
818,31.358445501,117.036973468,31.39067943,117.064535287,31.3745624655,117.0507543775
819,31.358445501,117.046160741,31.39067943,117.07372256,31.3745624655,117.0599416505
820,31.358445501,117.05534801399999,31.39067943,117.082909833,31.3745624655,117.0691289235
821,31.358445501,117.064535287,31.39067943,117.092097106,31.3745624655,117.0783161965
822,31.358445501,117.07372256,31.39067943,117.10128437899999,31.3745624655,117.08750346949999
823,31.358445501,117.082909833,31.39067943,117.110471652,31.3745624655,117.0966907425
824,31.358445501,117.092097106,31.39067943,117.119658925,31.3745624655,117.1058780155
825,31.358445501,117.10128437899999,31.39067943,117.12884619799999,31.3745624655,117.11506528849999
826,31.358445501,117.110471652,31.39067943,117.138033471,31.3745624655,117.1242525615
827,31.379934787,117.138033471,31.39067943,117.138033471,31.3745624655,117.1334398345
828,31.379934787,117.138033471,31.39067943,117.138033471,31.3745624655,117.14262710749999
829,31.379934787,117.138033471,31.379934787,117.16559529,31.3745624655,117.1518143805
830,31.379934787,117.147220744,31.379934787,117.174782563,31.3745624655,117.1610016535
831,31.369190143999997,117.174782563,31.379934787,117.174782563,31.3745624655,117.17018892649999
832,31.369190143999997,117.174782563,31.379934787,117.174782563,31.3745624655,117.1793761995
833,31.369190143999997,117.174782563,31.369190143999997,117.20234438199999,31.3745624655,117.1885634725
834,31.369190143999997,117.183969836,31.369190143999997,117.211531655,31.3745624655,117.1977507455
835,31.358445501,117.211531655,31.369190143999997,117.211531655,31.3745624655,117.2069380185
836,31.358445501,117.211531655,31.369190143999997,117.211531655,31.3745624655,117.21612529149999
837,31.358445501,117.211531655,31.39067943,117.239093474,31.3745624655,117.2253125645
838,31.358445501,117.220718928,31.39067943,117.248280747,31.3745624655,117.2344998375
839,31.358445501,117.22990620099999,31.39067943,117.25746801999999,31.3745624655,117.24368711049999
840,31.358445501,117.239093474,31.39067943,117.266655293,31.3745624655,117.2528743835
841,31.358445501,117.248280747,31.39067943,117.275842566,31.3745624655,117.2620616565
842,31.358445501,117.25746801999999,31.39067943,117.28502983899999,31.3745624655,117.27124892949999
843,31.358445501,117.266655293,31.39067943,117.294217112,31.3745624655,117.2804362025
844,31.358445501,117.275842566,31.39067943,117.303404385,31.3745624655,117.2896234755
845,31.358445501,117.28502983899999,31.39067943,117.312591658,31.3745624655,117.2988107485
846,31.358445501,117.294217112,31.39067943,117.321778931,31.3745624655,117.3079980215
847,31.358445501,117.303404385,31.39067943,117.33096620399999,31.3745624655,117.31718529449999
848,31.358445501,117.312591658,31.39067943,117.340153477,31.3745624655,117.3263725675
849,31.358445501,117.321778931,31.39067943,117.34934075,31.3745624655,117.3355598405
850,31.358445501,117.33096620399999,31.39067943,117.35852802299999,31.3745624655,117.34474711349999
851,31.358445501,117.340153477,31.39067943,117.367715296,31.3745624655,117.3539343865
852,31.358445501,117.34934075,31.39067943,117.376902569,31.3745624655,117.3631216595
853,31.358445501,117.35852802299999,31.39067943,117.38608984199999,31.3745624655,117.37230893249999
854,31.358445501,117.367715296,31.39067943,117.395277115,31.3745624655,117.3814962055
855,31.358445501,117.376902569,31.39067943,117.404464388,31.3745624655,117.3906834785
856,31.358445501,117.38608984199999,31.39067943,117.413651661,31.3745624655,117.39987075149999
857,31.358445501,117.395277115,31.39067943,117.422838934,31.3745624655,117.4090580245
858,31.358445501,117.404464388,31.39067943,117.43202620699999,31.3745624655,117.4182452975
859,31.379934787,117.43202620699999,31.39067943,117.43202620699999,31.3745624655,117.4274325705
860,31.379934787,117.43202620699999,31.39067943,117.43202620699999,31.3745624655,117.4366198435
861,31.379934787,117.43202620699999,31.379934787,117.45958802599999,31.3745624655,117.44580711649999
862,31.379934787,117.44121348,31.379934787,117.468775299,31.3745624655,117.4549943895
863,31.369190143999997,117.468775299,31.379934787,117.468775299,31.3745624655,117.4641816625
864,31.369190143999997,117.468775299,31.379934787,117.468775299,31.3745624655,117.47336893549999
865,31.369190143999997,117.468775299,31.369190143999997,117.496337118,31.3745624655,117.4825562085
866,31.369190143999997,117.477962572,31.369190143999997,117.505524391,31.3745624655,117.4917434815
867,31.358445501,117.505524391,31.369190143999997,117.505524391,31.3745624655,117.50093075449999
868,31.358445501,117.505524391,31.369190143999997,117.505524391,31.3745624655,117.5101180275
869,31.358445501,117.505524391,31.39067943,117.53308621,31.3745624655,117.5193053005
870,31.358445501,117.51471166399999,31.39067943,117.542273483,31.3745624655,117.5284925735
871,31.358445501,117.523898937,31.39067943,117.551460756,31.3745624655,117.5376798465
872,31.358445501,117.53308621,31.39067943,117.56064802899999,31.3745624655,117.54686711949999
873,31.358445501,117.542273483,31.39067943,117.569835302,31.3745624655,117.5560543925
874,31.358445501,117.551460756,31.39067943,117.579022575,31.3745624655,117.5652416655
875,31.358445501,117.56064802899999,31.39067943,117.58820984799999,31.3745624655,117.57442893849999
876,31.358445501,117.569835302,31.39067943,117.597397121,31.3745624655,117.5836162115
877,31.358445501,117.579022575,31.39067943,117.606584394,31.3745624655,117.5928034845
878,31.358445501,117.58820984799999,31.39067943,117.61577166699999,31.3745624655,117.60199075749999
879,31.358445501,117.597397121,31.39067943,117.62495894,31.3745624655,117.6111780305
880,31.358445501,117.606584394,31.39067943,117.634146213,31.3745624655,117.6203653035
881,31.358445501,117.61577166699999,31.39067943,117.643333486,31.3745624655,117.62955257649999
882,31.358445501,117.62495894,31.39067943,117.652520759,31.3745624655,117.6387398495
883,31.358445501,117.634146213,31.39067943,117.66170803199999,31.3745624655,117.6479271225
884,31.358445501,117.643333486,31.39067943,117.670895305,31.3745624655,117.6571143955
885,31.358445501,117.652520759,31.39067943,117.680082578,31.3745624655,117.6663016685
886,31.358445501,117.66170803199999,31.39067943,117.68926985099999,31.3745624655,117.67548894149999
887,31.358445501,117.670895305,31.39067943,117.698457124,31.3745624655,117.6846762145
888,31.358445501,117.680082578,31.39067943,117.707644397,31.3745624655,117.6938634875
889,31.358445501,117.68926985099999,31.39067943,117.71683166999999,31.3745624655,117.70305076049999
890,31.358445501,117.698457124,31.39067943,117.726018943,31.3745624655,117.7122380335
891,31.379934787,117.726018943,31.39067943,117.726018943,31.3745624655,117.7214253065
892,31.379934787,117.726018943,31.39067943,117.726018943,31.3745624655,117.73061257949999
893,31.379934787,117.726018943,31.379934787,117.753580762,31.3745624655,117.7397998525
894,31.379934787,117.735206216,31.379934787,117.762768035,31.3745624655,117.7489871255
895,31.369190143999997,117.762768035,31.379934787,117.762768035,31.3745624655,117.7581743985
896,31.369190143999997,117.762768035,31.379934787,117.762768035,31.3745624655,117.7673616715
897,31.369190143999997,117.762768035,31.369190143999997,117.79032985399999,31.3745624655,117.7765489445
898,31.369190143999997,117.771955308,31.369190143999997,117.799517127,31.3745624655,117.7857362175
899,31.358445501,117.799517127,31.369190143999997,117.799517127,31.3745624655,117.7949234905
900,31.358445501,117.799517127,31.369190143999997,117.799517127,31.3745624655,117.80411076349999
901,31.369190143999997,116.8899771,31.401424072999998,116.908351646,31.385307108499997,116.8945707365
902,31.369190143999997,116.8899771,31.401424072999998,116.917538919,31.385307108499997,116.9037580095
903,31.369190143999997,116.89916437299999,31.401424072999998,116.92672619199999,31.385307108499997,116.91294528249999
904,31.369190143999997,116.908351646,31.401424072999998,116.935913465,31.385307108499997,116.9221325555
905,31.369190143999997,116.917538919,31.401424072999998,116.945100738,31.385307108499997,116.9313198285
906,31.369190143999997,116.92672619199999,31.401424072999998,116.954288011,31.385307108499997,116.94050710149999
907,31.369190143999997,116.935913465,31.401424072999998,116.963475284,31.385307108499997,116.9496943745
908,31.369190143999997,116.945100738,31.401424072999998,116.97266255699999,31.385307108499997,116.9588816475
909,31.369190143999997,116.954288011,31.401424072999998,116.98184983,31.385307108499997,116.9680689205
910,31.369190143999997,116.963475284,31.401424072999998,116.991037103,31.385307108499997,116.9772561935
911,31.369190143999997,116.97266255699999,31.401424072999998,117.00022437599999,31.385307108499997,116.98644346649999
912,31.369190143999997,116.98184983,31.401424072999998,117.009411649,31.385307108499997,116.9956307395
913,31.369190143999997,116.991037103,31.401424072999998,117.018598922,31.385307108499997,117.0048180125
914,31.369190143999997,117.00022437599999,31.401424072999998,117.02778619499999,31.385307108499997,117.01400528549999
915,31.369190143999997,117.009411649,31.401424072999998,117.036973468,31.385307108499997,117.0231925585
916,31.369190143999997,117.018598922,31.401424072999998,117.046160741,31.385307108499997,117.0323798315
917,31.369190143999997,117.02778619499999,31.401424072999998,117.05534801399999,31.385307108499997,117.04156710449999
918,31.369190143999997,117.036973468,31.401424072999998,117.064535287,31.385307108499997,117.0507543775
919,31.369190143999997,117.046160741,31.401424072999998,117.07372256,31.385307108499997,117.0599416505
920,31.369190143999997,117.05534801399999,31.401424072999998,117.082909833,31.385307108499997,117.0691289235
921,31.369190143999997,117.064535287,31.401424072999998,117.092097106,31.385307108499997,117.0783161965
922,31.369190143999997,117.07372256,31.401424072999998,117.10128437899999,31.385307108499997,117.08750346949999
923,31.39067943,117.10128437899999,31.401424072999998,117.10128437899999,31.385307108499997,117.0966907425
924,31.39067943,117.10128437899999,31.401424072999998,117.10128437899999,31.385307108499997,117.1058780155
925,31.39067943,117.10128437899999,31.39067943,117.12884619799999,31.385307108499997,117.11506528849999
926,31.39067943,117.110471652,31.39067943,117.138033471,31.385307108499997,117.1242525615
927,31.379934787,117.138033471,31.39067943,117.138033471,31.385307108499997,117.1334398345
928,31.379934787,117.138033471,31.39067943,117.138033471,31.385307108499997,117.14262710749999
929,31.379934787,117.138033471,31.379934787,117.16559529,31.385307108499997,117.1518143805
930,31.379934787,117.147220744,31.379934787,117.174782563,31.385307108499997,117.1610016535
931,31.369190143999997,117.174782563,31.379934787,117.174782563,31.385307108499997,117.17018892649999
932,31.369190143999997,117.174782563,31.379934787,117.174782563,31.385307108499997,117.1793761995
933,31.369190143999997,117.174782563,31.401424072999998,117.20234438199999,31.385307108499997,117.1885634725
934,31.369190143999997,117.183969836,31.401424072999998,117.211531655,31.385307108499997,117.1977507455
935,31.369190143999997,117.193157109,31.401424072999998,117.220718928,31.385307108499997,117.2069380185
936,31.369190143999997,117.20234438199999,31.401424072999998,117.22990620099999,31.385307108499997,117.21612529149999
937,31.369190143999997,117.211531655,31.401424072999998,117.239093474,31.385307108499997,117.2253125645
938,31.369190143999997,117.220718928,31.401424072999998,117.248280747,31.385307108499997,117.2344998375
939,31.369190143999997,117.22990620099999,31.401424072999998,117.25746801999999,31.385307108499997,117.24368711049999
940,31.369190143999997,117.239093474,31.401424072999998,117.266655293,31.385307108499997,117.2528743835
941,31.369190143999997,117.248280747,31.401424072999998,117.275842566,31.385307108499997,117.2620616565
942,31.369190143999997,117.25746801999999,31.401424072999998,117.28502983899999,31.385307108499997,117.27124892949999
943,31.369190143999997,117.266655293,31.401424072999998,117.294217112,31.385307108499997,117.2804362025
944,31.369190143999997,117.275842566,31.401424072999998,117.303404385,31.385307108499997,117.2896234755
945,31.369190143999997,117.28502983899999,31.401424072999998,117.312591658,31.385307108499997,117.2988107485
946,31.369190143999997,117.294217112,31.401424072999998,117.321778931,31.385307108499997,117.3079980215
947,31.369190143999997,117.303404385,31.401424072999998,117.33096620399999,31.385307108499997,117.31718529449999
948,31.369190143999997,117.312591658,31.401424072999998,117.340153477,31.385307108499997,117.3263725675
949,31.369190143999997,117.321778931,31.401424072999998,117.34934075,31.385307108499997,117.3355598405
950,31.369190143999997,117.33096620399999,31.401424072999998,117.35852802299999,31.385307108499997,117.34474711349999
951,31.369190143999997,117.340153477,31.401424072999998,117.367715296,31.385307108499997,117.3539343865
952,31.369190143999997,117.34934075,31.401424072999998,117.376902569,31.385307108499997,117.3631216595
953,31.369190143999997,117.35852802299999,31.401424072999998,117.38608984199999,31.385307108499997,117.37230893249999
954,31.369190143999997,117.367715296,31.401424072999998,117.395277115,31.385307108499997,117.3814962055
955,31.39067943,117.395277115,31.401424072999998,117.395277115,31.385307108499997,117.3906834785
956,31.39067943,117.395277115,31.401424072999998,117.395277115,31.385307108499997,117.39987075149999
957,31.39067943,117.395277115,31.39067943,117.422838934,31.385307108499997,117.4090580245
958,31.39067943,117.404464388,31.39067943,117.43202620699999,31.385307108499997,117.4182452975
959,31.379934787,117.43202620699999,31.39067943,117.43202620699999,31.385307108499997,117.4274325705
960,31.379934787,117.43202620699999,31.39067943,117.43202620699999,31.385307108499997,117.4366198435
961,31.379934787,117.43202620699999,31.379934787,117.45958802599999,31.385307108499997,117.44580711649999
962,31.379934787,117.44121348,31.379934787,117.468775299,31.385307108499997,117.4549943895
963,31.369190143999997,117.468775299,31.379934787,117.468775299,31.385307108499997,117.4641816625
964,31.369190143999997,117.468775299,31.379934787,117.468775299,31.385307108499997,117.47336893549999
965,31.369190143999997,117.468775299,31.401424072999998,117.496337118,31.385307108499997,117.4825562085
966,31.369190143999997,117.477962572,31.401424072999998,117.505524391,31.385307108499997,117.4917434815
967,31.369190143999997,117.48714984499999,31.401424072999998,117.51471166399999,31.385307108499997,117.50093075449999
968,31.369190143999997,117.496337118,31.401424072999998,117.523898937,31.385307108499997,117.5101180275
969,31.369190143999997,117.505524391,31.401424072999998,117.53308621,31.385307108499997,117.5193053005
970,31.369190143999997,117.51471166399999,31.401424072999998,117.542273483,31.385307108499997,117.5284925735
971,31.369190143999997,117.523898937,31.401424072999998,117.551460756,31.385307108499997,117.5376798465
972,31.369190143999997,117.53308621,31.401424072999998,117.56064802899999,31.385307108499997,117.54686711949999
973,31.369190143999997,117.542273483,31.401424072999998,117.569835302,31.385307108499997,117.5560543925
974,31.369190143999997,117.551460756,31.401424072999998,117.579022575,31.385307108499997,117.5652416655
975,31.369190143999997,117.56064802899999,31.401424072999998,117.58820984799999,31.385307108499997,117.57442893849999
976,31.369190143999997,117.569835302,31.401424072999998,117.597397121,31.385307108499997,117.5836162115
977,31.369190143999997,117.579022575,31.401424072999998,117.606584394,31.385307108499997,117.5928034845
978,31.369190143999997,117.58820984799999,31.401424072999998,117.61577166699999,31.385307108499997,117.60199075749999
979,31.369190143999997,117.597397121,31.401424072999998,117.62495894,31.385307108499997,117.6111780305
980,31.369190143999997,117.606584394,31.401424072999998,117.634146213,31.385307108499997,117.6203653035
981,31.369190143999997,117.61577166699999,31.401424072999998,117.643333486,31.385307108499997,117.62955257649999
982,31.369190143999997,117.62495894,31.401424072999998,117.652520759,31.385307108499997,117.6387398495
983,31.369190143999997,117.634146213,31.401424072999998,117.66170803199999,31.385307108499997,117.6479271225
984,31.369190143999997,117.643333486,31.401424072999998,117.670895305,31.385307108499997,117.6571143955
985,31.369190143999997,117.652520759,31.401424072999998,117.680082578,31.385307108499997,117.6663016685
986,31.369190143999997,117.66170803199999,31.401424072999998,117.68926985099999,31.385307108499997,117.67548894149999
987,31.39067943,117.68926985099999,31.401424072999998,117.68926985099999,31.385307108499997,117.6846762145
988,31.39067943,117.68926985099999,31.401424072999998,117.68926985099999,31.385307108499997,117.6938634875
989,31.39067943,117.68926985099999,31.39067943,117.71683166999999,31.385307108499997,117.70305076049999
990,31.39067943,117.698457124,31.39067943,117.726018943,31.385307108499997,117.7122380335
